name,mz,rt,MS2.spectrum.name,Candidate.number,Level,Compound.name,CAS.ID,HMDB.ID,KEGG.ID,Lab.ID,Adduct,mz.error,mz.match.score,RT.error,RT.match.score,CE,SS,Total.score,Database
M559T272,559.2093391,272.3079376,NA,3,3,"2-(2,4-dihydroxy-5-methoxyphenyl)-3-(3,7-dimethylocta-2,6-dien-1-yl)-5,7-dihydroxy-6-(3-methylbut-2-en-1-yl)-4H-chromen-4-one",NA,HMDB0129783,NA,HMDB0129783,(M+K)+,0.0636631,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M559T566,559.2142627,565.8773804,NA,3,3,Aldosterone 18-glucuronide,3604-86-2,HMDB0010345,NA,HMDB0010345,(M+Na)+,1.429316,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M559T332,559.2390043,332.4498291,NA,3,3,Glaucarubol 15-O-beta-D-glucopyranoside,89202-77-7,HMDB0035909,NA,HMDB0035909,(M+H)+,0.8279072,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M559T783,559.294058,782.6749573,NA,3,3,Histidinyl-Isoleucine,NA,HMDB0028888,NA,HMDB0028888,(2M+Na)+,4.153543,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M559T970,559.1310558,969.623291,NA,3,3,Cidofovir,113852-37-2,HMDB0014513,C06909,HMDB0014513,(2M+H)+,0.5143946,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M559T300,559.2593453,300.1087952,NA,3,3,"(E,E)-N-4-Methoxystyrylcinnamide",87596-53-0,HMDB0030194,NA,HMDB0030194,(2M+H)+,0.3356475,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M559T645,559.2939295,644.8231812,NA,3,3,Histidinyl-Isoleucine,NA,HMDB0028888,NA,HMDB0028888,(2M+Na)+,4.383298,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M559T552,559.2746268,551.9962769,NA,3,3,1-(11Z-docosenoyl)-glycero-3-phosphate,NA,HMDB0062304,NA,HMDB0062304,(M-2H+3Na)+,0.4722474,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M559T456,559.2745116,455.6801147,NA,3,3,1-(11Z-docosenoyl)-glycero-3-phosphate,NA,HMDB0062304,NA,HMDB0062304,(M-2H+3Na)+,0.6782287,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M560T357_2,560.2244791,356.5597229,NA,3,3,Carotamine,NA,HMDB0039955,NA,HMDB0039955,(2M+NH4)+,1.434236,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M560T647,560.3061147,647.3336792,NA,3,3,Blumenol C O-[rhamnosyl-(1->6)-glucoside],177261-67-5,HMDB0031935,NA,HMDB0031935,(M+CH3CN+H)+,0.7094086,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M560T554,560.2777143,553.9763794,NA,3,3,Leukotriene D4,73836-78-9,HMDB0003080,C05951,HMDB0003080,(M+CH3CN+Na)+,2.1527,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M561T559,560.9954647,558.9275818,NA,3,3,"5,7-dihydroxy-2-(4-methoxyphenyl)-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-4H-chromen-4-one",NA,HMDB0127105,NA,HMDB0127105,(M-2H+3K)+,1.483449,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M561T131,561.2137772,130.7120361,NA,3,3,Asparaginylhistidine,224638-52-2,HMDB0028733,NA,HMDB0028733,(2M+Na)+,0.5893761,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M561T651,561.1975076,650.7547607,NA,3,3,"3,4,5-trihydroxy-6-{4-[3-(5-methoxy-2,2-dimethyl-2H-chromen-6-yl)propanoyl]phenoxy}oxane-2-carboxylic acid",NA,HMDB0125859,NA,HMDB0125859,(M+HCOO+2H)+,1.444115,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M561T553,561.230181,552.9368286,NA,3,3,"7,8-Dihydro-3b,6a-dihydroxy-alpha-ionol 9-[apiosyl-(1->6)-glucoside]",177261-73-3,HMDB0041579,NA,HMDB0041579,(M+K)+,1.150672,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M561T438,561.2376697,437.5344238,NA,3,3,Liquoric acid,NA,HMDB0034512,NA,HMDB0034512,(M-H+2K)+,0.5431175,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M561T777,561.3417814,777.2720337,NA,3,3,Cucurbitacin C,5988-76-1,HMDB0034706,C08795,HMDB0034706,(M+H)+,0.7786914,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M562T392,562.207581,392.493927,NA,3,3,"6-(2,4-dihydroxyphenyl)-2-{3-[3-(2,4-dihydroxyphenyl)propanoyl]-2,6-dihydroxyphenyl}-4-methylcyclohex-3-ene-1-carboxylic acid",NA,HMDB0126387,NA,HMDB0126387,(M+CH3CN+H)+,0.7977801,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M562T465,562.1976036,464.7105103,NA,3,3,Pyronaridine,74847-35-1,HMDB0042003,NA,HMDB0042003,(M-H+2Na)+,3.291725,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M562T694,562.24841,693.7425842,NA,3,3,Taurochenodeoxycholate-3-sulfate,67030-59-5,HMDB0002486,NA,HMDB0002486,(M+H-H2O)+,3.314234,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M562T672,562.314935,671.5570068,NA,3,3,"LysoPC(18:4(6Z,9Z,12Z,15Z))",NA,HMDB0010389,NA,HMDB0010389,(M+HCOO+2H)+,1.681721,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M562T777,562.3449763,777.1237183,NA,3,3,Orlistat,96829-58-2,HMDB0015215,NA,HMDB0015215,(M-2H+3Na)+,1.240361,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M563T549,563.2166274,549.4942017,NA,3,3,Chloroprocaine,133-16-4,HMDB0015292,C07877,HMDB0015292,(2M+Na)+,0.5615282,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M563T461,563.1797196,460.9714355,NA,3,3,D-erythro-L-galacto-Nonulose,NA,HMDB0029955,NA,HMDB0029955,(2M+Na)+,0.4532337,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M563T304,563.2088556,303.8949738,NA,3,3,N2-(gamma-Glutamyl)-4-carboxyphenylhydrazine,69644-85-5,HMDB0040693,NA,HMDB0040693,(2M+H)+,1.394882,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M563T648,563.2457618,647.5659485,NA,3,3,Tetrahydroaldosterone-3-glucuronide,20605-81-6,HMDB0010357,NA,HMDB0010357,(M+Na)+,1.065826,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M563T754,563.2460809,754.2816772,NA,3,3,Tetrahydroaldosterone-3-glucuronide,20605-81-6,HMDB0010357,NA,HMDB0010357,(M+Na)+,0.499288,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M563T836,563.3321854,836.2005615,NA,3,3,Americine,18867-84-0,HMDB0034441,C09996,HMDB0034441,(M+NH4)+,3.407157,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M563T592,563.3047027,592.2734375,NA,3,3,Hordatine B,10502-21-3,HMDB0030459,C08308,HMDB0030459,(M+H-H2O)+,7.391612,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M564T302,563.5088846,302.3354645,NA,3,3,DG(15:0/0:0/18:1n7),NA,HMDB0055989,NA,HMDB0055989,(M+H-H2O)+,9.776793,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M564T549,564.1831602,548.5823669,NA,3,3,"3,4,5-trihydroxy-6-{4-[3-(5-hydroxy-2,2-dimethyl-2H-chromen-6-yl)propanoyl]phenoxy}oxane-2-carboxylic acid",NA,HMDB0125894,NA,HMDB0125894,(M+CH3CN+Na)+,1.572011,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M564T384,564.1900178,383.6836548,NA,3,3,Deoxycholic acid glycine conjugate,360-65-6,HMDB0000631,C05464 ,HMDB0000631,(M-2H+3K)+,1.58512,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M564T462,564.1827885,462.1629791,NA,3,3,"3,4,5-trihydroxy-6-{4-[3-(5-hydroxy-2,2-dimethyl-2H-chromen-6-yl)propanoyl]phenoxy}oxane-2-carboxylic acid",NA,HMDB0125894,NA,HMDB0125894,(M+CH3CN+Na)+,2.230841,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M564T680,564.2493084,680.0987854,NA,3,3,"LysoPE(0:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",NA,HMDB0011496,NA,HMDB0011496,(M+K)+,1.008634,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M564T269,564.2515031,269.4420471,NA,3,3,"LysoPE(0:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",NA,HMDB0011496,NA,HMDB0011496,(M+K)+,4.898208,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M564T540,564.358333,540.2078247,NA,3,3,Metabolite M6,NA,HMDB0061034,NA,HMDB0061034,(M+CH3CN+H)+,6.958607,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M564T425,564.2640617,424.8943176,NA,3,3,Vignatic acid B,181485-20-1,HMDB0033617,NA,HMDB0033617,(M-H+2Na)+,2.993246,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M565T303,565.1998182,302.667511,NA,3,3,1-Methylinosine,2140-73-0,HMDB0002721,NA,HMDB0002721,(2M+H)+,0.5678629,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M565T376,565.1766716,376.1339417,NA,3,3,"(6-{[3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy}-3,4,5-trihydroxyoxan-2-yl)methyl (2E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate",NA,HMDB0125608,NA,HMDB0125608,(M+HCOO+2H)+,0.5590358,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M565T239,565.2456154,238.608139,NA,3,3,6-Deoxocastasterone,87833-54-3,HMDB0033984,C15802,HMDB0033984,(M-2H+3K)+,0.521345,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M565T641,565.2615851,640.5439453,NA,3,3,Cortolone-3-glucuronide,56162-46-0,HMDB0010320,NA,HMDB0010320,(M+Na)+,0.7555546,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M565T449,565.1997094,449.3455811,NA,3,3,1-Methylinosine,2140-73-0,HMDB0002721,NA,HMDB0002721,(2M+H)+,0.7603613,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M565T755,565.2320801,755.1005066,NA,3,3,D-Glucosaminide,78341-33-0,HMDB0004270,C06023,HMDB0004270,(M+CH3CN+Na)+,1.252797,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M565T541,565.3618348,540.6424561,NA,3,3,Lisdexamfetamine,608137-32-2,HMDB0015385,NA,HMDB0015385,(2M+K)+,1.574344,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M565T300,565.2707302,299.759079,NA,3,3,2-(3-Carboxy-3-(methylammonio)propyl)-L-histidine,NA,HMDB0011654,C04692,HMDB0011654,(2M+Na)+,0.3006842,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M566T266,565.5947722,266.2125854,NA,2,3,Pristanal,105373-75-9,HMDB0001958,NA,HMDB0001958,(2M+H)+,5.198994,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M566T454,566.207892,454.2171173,NA,3,3,{[1-(4-methoxyphenyl)pentan-3-yl]oxy}sulfonic acid,NA,HMDB0133010,NA,HMDB0133010,(2M+NH4)+,1.762088,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M566T291,566.2029163,290.7146606,NA,3,3,Phloretin,60-82-2,HMDB0003306,C00774,HMDB0003306,(2M+NH4)+,1.358495,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M566T753,566.2353536,752.7325439,NA,3,3,Morphiceptin,74135-04-9,HMDB0005777,NA,HMDB0005777,(M-H+2Na)+,0.413865,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M566T673,566.264945,673.1564026,NA,3,3,"LysoPE(0:0/22:5(4Z,7Z,10Z,13Z,16Z))",NA,HMDB0011494,NA,HMDB0011494,(M+K)+,0.9812668,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M566T549,566.3167616,549.4825745,NA,3,3,LysoPC(18:1(9Z)),3542-29-8,HMDB0002815,C04230,HMDB0002815,(M-H+2Na)+,4.728688,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M567T297,567.0170563,296.8218079,NA,3,3,"{5-[5,7-dihydroxy-3-(3,4,5-trihydroxybenzoyloxy)-3,4-dihydro-2H-1-benzopyran-2-yl]-2-hydroxyphenyl}oxidanesulfonic acid",NA,HMDB0128193,NA,HMDB0128193,(M-H+2Na)+,1.861521,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M567T194,567.0273093,194.1356201,NA,3,3,"5alpha-Androstan-3alpha,17beta-diol disulfate",NA,HMDB0094682,NA,HMDB0094682,(M-2H+3K)+,2.735385,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M567T658,567.2668657,657.6961975,NA,3,3,Ganoderic acid beta,217476-76-1,HMDB0033234,NA,HMDB0033234,(M-2H+3Na)+,0.3938887,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M567T334,567.2770163,333.9795532,NA,3,3,Hexyl glucoside,59080-45-4,HMDB0031688,NA,HMDB0031688,(2M+K)+,1.340967,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M567T291,567.2054162,290.664917,NA,3,3,Ilicifolinoside A,NA,HMDB0041186,NA,HMDB0041186,(2M+K)+,0.7232159,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M567T412,567.1755864,412.4508972,NA,3,3,o-O-glucuronide rosiglitazone,NA,HMDB0060857,NA,HMDB0060857,(M+NH4)+,0.05005328,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M567T546,567.2149529,546.2066956,NA,3,3,7-Methylinosine,20245-33-4,HMDB0003950,NA,HMDB0003950,(2M+H)+,1.474432,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M567T796,567.2828954,796.3540039,NA,3,3,Barringtogenol C,13844-01-4,HMDB0034525,C08931,HMDB0034525,(M-H+2K)+,3.577245,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M568T276,567.5122783,275.6442871,NA,3,3,Undecanoylcholine,NA,HMDB0013322,NA,HMDB0013322,(2M+Na)+,8.933068,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M568T271,568.0137432,270.8844604,NA,3,3,"1-Phosphatidyl-1D-myo-inositol 3,4-bisphosphate",NA,HMDB0062327,NA,HMDB0062327,(M+NH4)+,16.10216,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M568T338,568.2957085,338.2447205,NA,3,3,N-hexacosanoylglycine,NA,HMDB0062678,NA,HMDB0062678,(M-2H+3K)+,4.423516,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M568T412,568.1791146,412.0717316,NA,3,3,Doxorubicinol,54193-28-1,HMDB0041884,NA,HMDB0041884,(M+Na)+,0.1826202,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M568T781,568.3183637,780.993988,NA,3,3,Nelfinavir,159989-64-7,HMDB0014365,C07257,HMDB0014365,(M+H)+,3.54367,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M568T968,568.1911873,968.3670044,NA,3,3,Fosamprenavir,226700-79-4,HMDB0015416,NA,HMDB0015416,(M+H-H2O)+,6.160484,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M568T628,568.2795123,627.8928833,NA,3,3,"LysoPE(0:0/22:4(7Z,10Z,13Z,16Z))",NA,HMDB0011493,NA,HMDB0011493,(M+K)+,0.9275488,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M568T273,568.2641964,272.9553223,NA,3,3,(?)-Ribaline,41234-32-6,HMDB0033345,NA,HMDB0033345,(2M+NH4)+,2.146315,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M569T413,569.1806839,412.674469,NA,3,3,Asticolorin C,93395-44-9,HMDB0030135,NA,HMDB0030135,(M+H)+,0.09031578,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M569T571,569.179226,571.3313599,NA,3,3,7-Acetoxy-6-hydroxylimonin,208333-73-7,HMDB0032834,NA,HMDB0032834,(M+K)+,1.455942,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M569T759,569.3301123,759.4516602,NA,3,3,"(3a,5b,7a)-23-Carboxy-7-hydroxy-24-norcholan-3-yl-b-D-Glucopyranosiduronic acid",58814-71-4,HMDB0002430,NA,HMDB0002430,(M+H)+,3.399532,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M569T526,569.2911629,526.2855835,NA,3,3,"(3beta,24(241)Z)-24-Ethylidenelanost-9(11)-en-3-ol",155062-80-9,HMDB0040414,NA,HMDB0040414,(M-2H+3K)+,2.289602,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M570T508,570.2728826,507.9893036,NA,3,3,Arachidyl carnitine,NA,HMDB0006460,NA,HMDB0006460,(M-2H+3K)+,0.7424709,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M570T272_2,570.2563444,272.4137115,NA,3,3,N-lactoyl-Tryptophan,NA,HMDB0062178,NA,HMDB0062178,(2M+NH4)+,0.7547378,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M570T755,570.3101022,755.2457886,NA,3,3,Amphibine H,52659-55-9,HMDB0029333,NA,HMDB0029333,(M+H-2H2O)+,4.678274,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M570T645,570.3085565,645.4273071,NA,3,3,Amphibine H,52659-55-9,HMDB0029333,NA,HMDB0029333,(M+H-2H2O)+,1.968,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M570T927,570.4203501,927.4849243,NA,3,3,Furohyperforin,219793-20-1,HMDB0033632,NA,HMDB0033632,(M+NH4)+,8.72221,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M571T307,571.199297,306.6536255,NA,3,3,N4-Acetylcytidine,3768-18-1,HMDB0005923,NA,HMDB0005923,(2M+H)+,0.3036663,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M571T356,571.2712693,356.361969,NA,3,3,beta-Sitosterol acetate,915-05-9,HMDB0030151,NA,HMDB0030151,(M-2H+3K)+,0.8080364,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M571T633,571.3041263,633.0499878,NA,3,3,"N-[(3a,5b,7b)-7-hydroxy-24-oxo-3-(sulfooxy)cholan-24-yl]-Glycine",133429-88-6,HMDB0002409,NA,HMDB0002409,(M+CH3CN+H)+,1.07079,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M571T484,571.2039226,483.6320801,NA,3,3,"2-(2,4-dihydroxy-5-methoxyphenyl)-3-(3,7-dimethylocta-2,6-dien-1-yl)-7-hydroxy-8-(3-methylbut-2-en-1-yl)-4H-chromen-4-one",NA,HMDB0129710,NA,HMDB0129710,(M-2H+3Na)+,0.991378,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M571T753,571.322787,752.5420227,NA,3,3,N-Monodesmethyl-rizatriptan,NA,HMDB0060847,NA,HMDB0060847,(2M+H)+,4.259431,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M571T961,571.3998229,961.0094604,NA,3,3,Hericenone C,137592-03-1,HMDB0039138,NA,HMDB0039138,(M+H)+,0.8460626,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M572T271,571.5108621,271.3911871,NA,3,3,DG(15:0/0:0/20:2n6),NA,HMDB0055997,NA,HMDB0055997,(M+H-2H2O)+,4.263691,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M572T298,572.1425217,297.7937317,NA,3,3,Clomocycline,1181-54-0,HMDB0014596,NA,HMDB0014596,(M+CH3CN+Na)+,3.257204,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M572T441,572.2152737,441.3656311,NA,3,3,"3,4,5-trihydroxy-6-({4-hydroxy-7-methoxy-2,2-dimethyl-6-[(2E)-3-phenylprop-2-enoyl]-3,4-dihydro-2H-1-benzopyran-5-yl}oxy)oxane-2-carboxylic acid",NA,HMDB0125832,NA,HMDB0125832,(M+CH3CN+H)+,4.651945,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M572T713,572.3039938,712.568573,NA,3,3,Cinncassiol D2 glucoside,NA,HMDB0034679,NA,HMDB0034679,(M+CH3CN+H)+,4.400434,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M572T309,572.2721489,308.8326721,NA,3,3,"LysoPE(0:0/22:5(4Z,7Z,10Z,13Z,16Z))",NA,HMDB0011494,NA,HMDB0011494,(M-H+2Na)+,0.594897,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M573T293,572.9931541,292.8165283,NA,3,3,FMNH2,5666-16-0,HMDB0001142,C01847,HMDB0001142,(M-2H+3K)+,3.683754,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M573T113,573.0267724,113.1093979,NA,3,3,"{4-[3-(4-hydroxy-3,6-dioxo-2-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}cyclohexa-1,4-dien-1-yl)-3-oxoprop-1-en-1-yl]phenyl}oxidanesulfonic acid",NA,HMDB0126625,NA,HMDB0126625,(M-H+2Na)+,3.322878,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M573T311,573.2438288,311.1895142,NA,3,3,Physapubenolide,100217-92-3,HMDB0033976,NA,HMDB0033976,(M-H+2Na)+,0.3672852,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M573T412,573.1933214,412.3399963,NA,3,3,Ethenodeoxyadenosine,68498-25-9,HMDB0001786,NA,HMDB0001786,(2M+Na)+,0.5980286,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M573T675,573.2725703,674.6525879,NA,3,3,Oxyacanthine,548-40-3,HMDB0030172,C09598,HMDB0030172,(M+H-2H2O)+,3.779567,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M573T545,573.1573161,544.7579956,NA,3,3,Adenosine,58-61-7,HMDB0000050,C00212,HMDB0000050,(2M+K)+,1.061213,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M573T778,573.3382672,778.3238525,NA,3,3,Hydroxyhexanoycarnitine,NA,HMDB0013131,NA,HMDB0013131,(2M+Na)+,4.223283,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M574T281,574.1733146,281.43927,NA,3,3,Bosentan,147536-97-8,HMDB0014699,NA,HMDB0014699,(M+Na)+,0.2790534,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M574T778,574.3072453,777.6038513,NA,3,3,Pentoxifylline,5/6/6493,HMDB0014944,C07424,HMDB0014944,(2M+NH4)+,4.240977,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M574T562,574.1953076,562.2888184,NA,3,3,"8-(1,2-dihydroxypropan-2-yl)-9-hydroxy-2H,8H,9H-furo[2,3-h]chromen-2-one",NA,HMDB0128947,NA,HMDB0128947,(2M+NH4)+,5.801611,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M574T394,574.1799246,393.8964539,NA,3,3,Bosentan,147536-97-8,HMDB0014699,NA,HMDB0014699,(M+Na)+,11.79112,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M574T678,574.379058,677.9863281,NA,3,3,(x)-2-Heptanol glucoside,NA,HMDB0035028,NA,HMDB0035028,(2M+NH4)+,1.252009,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M575T277,575.0542778,276.6310425,NA,3,3,"1,2,4,8-Tetraacetoxy-7-hydroxy-3-(4-hydroxyphenyl)dibenzofuran",112209-54-8,HMDB0034700,NA,HMDB0034700,(M-2H+3Na)+,0.723963,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M575T329,575.207694,328.766449,NA,3,3,Tetraphyllin B,34323-07-4,HMDB0029914,NA,HMDB0029914,(2M+H)+,1.060149,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M575T225,575.1939936,225.0198212,NA,3,3,"(3beta,5alpha,9alpha,14alpha,22E,24R)-3,5,9,14-Tetrahydroxyergosta-7,22-dien-6-one",211486-14-5,HMDB0032690,NA,HMDB0032690,(M-2H+3K)+,0.2070293,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M575T413,575.1614489,412.5085297,NA,3,3,Tenofovir,147127-20-6,HMDB0014445,NA,HMDB0014445,(2M+H)+,4.402322,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M575T678,575.3429703,677.7179565,NA,3,3,Cyproheptadine,129-03-3,HMDB0014578,C06935,HMDB0014578,(2M+H)+,1.513786,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M575T899,575.2830158,899.156311,NA,3,3,Bipindogulomethyloside,53152-43-5,HMDB0030623,NA,HMDB0030623,(M+Na)+,0.4661566,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M576T906,576.0454854,905.9941101,NA,3,3,Morphine-3-glucuronide,20290-09-9,HMDB0041936,C16643,HMDB0041936,(M-2H+3K)+,3.305178,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M576T399,576.1285266,398.7730103,NA,3,3,"2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-({2,3,4,6-tetrahydroxy-5-[(2E)-3-(4-hydroxyphenyl)prop-2-enoyl]phenyl}sulfanyl)ethyl}-C-hydroxycarbonimidoyl)butanoic acid",NA,HMDB0126628,NA,HMDB0126628,(M+H-H2O)+,0.4896564,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M576T329,576.2100905,329.000946,NA,3,3,Galactosylsphingosine,2238-90-6,HMDB0000648,C01747,HMDB0000648,(M-2H+3K)+,0.281767,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M576T223,576.1970261,222.706749,NA,3,3,Nilotinib,641571-10-0,HMDB0015595,NA,HMDB0015595,(M+HCOO+2H)+,0.7516943,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M576T112,576.2253424,112.1088715,NA,3,3,Isosyringinoside,152686-85-6,HMDB0040814,NA,HMDB0040814,(M+CH3CN+H)+,5.750174,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M576T625,576.3007043,625.0915527,NA,3,3,"7,8-Dihydrovomifoliol 9-[rhamnosyl-(1->6)-glucoside]",177261-69-7,HMDB0029770,NA,HMDB0029770,(M+CH3CN+H)+,1.2537,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M576T916,576.4100974,915.930481,NA,3,3,Rocuronium,119302-91-9,HMDB0014866,C07556,HMDB0014866,(M+HCOO+2H)+,5.613701,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M577T713,577.2251752,713.2919312,NA,3,3,Ginsenoyne M,NA,HMDB0035522,NA,HMDB0035522,(M-2H+3K)+,0.6834144,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M577T399,577.1318715,398.8044434,NA,3,3,Lippioside I,220271-93-2,HMDB0034265,NA,HMDB0034265,(M+K)+,0.05276784,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
