name,mz,rt,MS2.spectrum.name,Candidate.number,Identification,Level
M93T135,93.02623566,135.2778015,mz93.026203814134rt137.422806,1,Compound.name:PHENOL;CAS.ID:NA;HMDB.ID:NA;KEGG.ID:NA;Lab.ID:RPLC_308;Adduct:(M-H)-;mz.error:20.91546;mz.match.score:0.7047125;RT.error:64.59837;RT.match.score:0.7729125;CE:NCE25;SS:0.7150707;Total.score:0.7269416;MS2.spectra.name:mz93.026203814134rt137.422806;Database:msDatabase_rplc0.0.1;Dataset.index:2,1
M644T166,644.1464299,166.2045898,NA,3,"Compound.name:{3-[3-(2,4-dihydroxyphenyl)-3-[2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-3,4-dihydro-2H-1-benzopyran-8-yl]-2-hydroxypropyl]phenyl}oxidanesulfonic acid;CAS.ID:NA;HMDB.ID:HMDB0135115;KEGG.ID:NA;Lab.ID:HMDB0135115;Adduct:(M+NH4-2H)-;mz.error:3.210084;Database:HMDB.metabolite.data{}Compound.name:(5-{8-[1-(2,4-dihydroxyphenyl)-2-hydroxy-3-(3-hydroxyphenyl)propyl]-3,5,7-trihydroxy-3,4-dihydro-2H-1-benzopyran-2-yl}-2-hydroxyphenyl)oxidanesulfonic acid;CAS.ID:NA;HMDB.ID:HMDB0135116;KEGG.ID:NA;Lab.ID:HMDB0135116;Adduct:(M+NH4-2H)-;mz.error:3.210084;Database:HMDB.metabolite.data{}Compound.name:{[1-(2,4-dihydroxyphenyl)-1-[2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-3,4-dihydro-2H-1-benzopyran-8-yl]-3-(3-hydroxyphenyl)propan-2-yl]oxy}sulfonic acid;CAS.ID:NA;HMDB.ID:HMDB0135117;KEGG.ID:NA;Lab.ID:HMDB0135117;Adduct:(M+NH4-2H)-;mz.error:3.210084;Database:HMDB.metabolite.data",3
M644T656,644.3372087,655.5537109,NA,3,Compound.name:Glycochenodeoxycholic acid 3-glucuronide;CAS.ID:79254-98-1;HMDB.ID:HMDB0002579;KEGG.ID:C03033;Lab.ID:HMDB0002579;Adduct:(M+F)-;mz.error:12.26497;Database:HMDB.metabolite.data{}Compound.name:Gambogic acid;CAS.ID:2752-65-0;HMDB.ID:HMDB0034095;KEGG.ID:C10062;Lab.ID:HMDB0034095;Adduct:(M+NH4-2H)-;mz.error:22.17832;Database:HMDB.metabolite.data{}Compound.name:S-(11-hydroxy-9-deoxy-delta12-PGD2)-glutathione;CAS.ID:NA;HMDB.ID:HMDB0013055;KEGG.ID:NA;Lab.ID:HMDB0013055;Adduct:(M-H)-;mz.error:23.26909;Database:HMDB.metabolite.data,3
M644T745,644.3723093,745.2817993,NA,3,Compound.name:LysoPI(20:0/0:0);CAS.ID:1246430-04-5;HMDB.ID:HMDB0240260;KEGG.ID:NA;Lab.ID:HMDB0240260;Adduct:(M+NH4-2H)-;mz.error: 8.93113;Database:HMDB.metabolite.data{}Compound.name:Hydroxyhomodestruxin B;CAS.ID:NA;HMDB.ID:HMDB0039897;KEGG.ID:NA;Lab.ID:HMDB0039897;Adduct:(M+Na-2H)-;mz.error:12.71874;Database:HMDB.metabolite.data{}Compound.name:Lopinavir;CAS.ID:192725-17-0;HMDB.ID:HMDB0015539;KEGG.ID:C12871;Lab.ID:HMDB0015539;Adduct:(M+NH4-2H)-;mz.error:14.68307;Database:HMDB.metabolite.data,3
M645T423,645.1927955,422.9109955,NA,3,"Compound.name:Tazarotenic acid;CAS.ID:NA;HMDB.ID:HMDB0060619;KEGG.ID:NA;Lab.ID:HMDB0060619;Adduct:(2M-H)-;mz.error: 6.349318;Database:HMDB.metabolite.data{}Compound.name:Somniferine;CAS.ID:117611-63-9;HMDB.ID:HMDB0038585;KEGG.ID:NA;Lab.ID:HMDB0038585;Adduct:(M+K-2H)-;mz.error:12.486215;Database:HMDB.metabolite.data{}Compound.name:7-Hydroxy-1,4,5-trimethoxyxanthone 7-O-[b-D-glucosyl-(1->2)-b-D-galactoside];CAS.ID:258885-35-7;HMDB.ID:HMDB0036014;KEGG.ID:NA;Lab.ID:HMDB0036014;Adduct:(M+F)-;mz.error:14.275516;Database:HMDB.metabolite.data",3
M646T382,646.1189918,382.1932678,NA,3,"Compound.name:Prebetanin;CAS.ID:13798-16-8;HMDB.ID:HMDB0029411;KEGG.ID:C08567;Lab.ID:HMDB0029411;Adduct:(M+NH4-2H)-;mz.error:0.9467049;Database:HMDB.metabolite.data{}Compound.name:6-[4-(5,7-dihydroxy-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-5H-chromen-2-yl)-2-hydroxyphenoxy]-3,4,5-trihydroxyoxane-2-carboxylic acid;CAS.ID:NA;HMDB.ID:HMDB0127930;KEGG.ID:NA;Lab.ID:HMDB0127930;Adduct:(M+Na-2H)-;mz.error:5.9080851;Database:HMDB.metabolite.data{}Compound.name:6-[5-(5,7-dihydroxy-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-5H-chromen-2-yl)-2-hydroxyphenoxy]-3,4,5-trihydroxyoxane-2-carboxylic acid;CAS.ID:NA;HMDB.ID:HMDB0127931;KEGG.ID:NA;Lab.ID:HMDB0127931;Adduct:(M+Na-2H)-;mz.error:5.9080851;Database:HMDB.metabolite.data",3
M646T556,646.3436457,555.6881714,NA,2,Compound.name:Jubanine C;CAS.ID:159226-00-3;HMDB.ID:HMDB0037300;KEGG.ID:NA;Lab.ID:HMDB0037300;Adduct:(M-H2O-H)-;mz.error:5.919546;Database:HMDB.metabolite.data{}Compound.name:(R)-6'-O-(4-Geranyloxy-2-hydroxycinnamoyl)-marmin;CAS.ID:142628-36-2;HMDB.ID:HMDB0039061;KEGG.ID:NA;Lab.ID:HMDB0039061;Adduct:(M+NH4-2H)-;mz.error:7.855344;Database:HMDB.metabolite.data,3
M646T778,646.3200773,777.8548584,NA,3,Compound.name:Glycochenodeoxycholic acid 3-glucuronide;CAS.ID:79254-98-1;HMDB.ID:HMDB0002579;KEGG.ID:C03033;Lab.ID:HMDB0002579;Adduct:(M+Na-2H)-;mz.error:1.290659;Database:HMDB.metabolite.data{}Compound.name:Hydroxydestruxin B;CAS.ID:NA;HMDB.ID:HMDB0040135;KEGG.ID:NA;Lab.ID:HMDB0040135;Adduct:(M+K-2H)-;mz.error:3.537462;Database:HMDB.metabolite.data{}Compound.name:Dabigatran etexilate;CAS.ID:211915-06-9;HMDB.ID:HMDB0015641;KEGG.ID:NA;Lab.ID:HMDB0015641;Adduct:(M+F)-;mz.error:6.590919;Database:HMDB.metabolite.data,3
M648T580,648.2662183,579.5333252,NA,2,Compound.name:Mulberrofuran E;CAS.ID:89803-87-2;HMDB.ID:HMDB0041423;KEGG.ID:NA;Lab.ID:HMDB0041423;Adduct:(M+NH4-2H)-;mz.error:9.101465;Database:HMDB.metabolite.data{}Compound.name:Neoacrimarine B;CAS.ID:149301-47-3;HMDB.ID:HMDB0040385;KEGG.ID:NA;Lab.ID:HMDB0040385;Adduct:(M-H2O-H)-;mz.error:9.234455;Database:HMDB.metabolite.data,3
M648T688,648.2837985,687.9858704,NA,1,Compound.name:Dabigatran etexilate;CAS.ID:211915-06-9;HMDB.ID:HMDB0015641;KEGG.ID:NA;Lab.ID:HMDB0015641;Adduct:(M+Na-2H)-;mz.error:12.06101;Database:HMDB.metabolite.data,3
M649T333,649.1841567,333.0869446,NA,3,Compound.name:C.I. Acid Green 3;CAS.ID:6638-02-4;HMDB.ID:HMDB0032768;KEGG.ID:NA;Lab.ID:HMDB0032768;Adduct:(M-H2O-H)-;mz.error:0.8910045;Database:HMDB.metabolite.data{}Compound.name:Avenanthramide L;CAS.ID:172549-38-1;HMDB.ID:HMDB0033193;KEGG.ID:NA;Lab.ID:HMDB0033193;Adduct:(2M-H)-;mz.error:2.1742829;Database:HMDB.metabolite.data{}Compound.name:Novobiocin;CAS.ID:303-81-1;HMDB.ID:HMDB0015185;KEGG.ID:C05080;Lab.ID:HMDB0015185;Adduct:(M+K-2H)-;mz.error:5.6173521;Database:HMDB.metabolite.data,3
M649T255,649.210493,254.7257385,NA,3,"Compound.name:5-Hydroxy-7,3',4'-trimethoxy-8-methylisoflavone 5-neohesperidoside;CAS.ID:87611-94-7;HMDB.ID:HMDB0030627;KEGG.ID:NA;Lab.ID:HMDB0030627;Adduct:(M-H)-;mz.error: 5.048511;Database:HMDB.metabolite.data{}Compound.name:Egonol gentiobioside;CAS.ID:NA;HMDB.ID:HMDB0034281;KEGG.ID:NA;Lab.ID:HMDB0034281;Adduct:(M-H)-;mz.error: 5.048511;Database:HMDB.metabolite.data{}Compound.name:Pyranocyanin A;CAS.ID:NA;HMDB.ID:HMDB0035420;KEGG.ID:NA;Lab.ID:HMDB0035420;Adduct:(M+NH4-2H)-;mz.error:14.244400;Database:HMDB.metabolite.data",3
M649T580,649.2695033,579.5356445,NA,3,Compound.name:Brassica napus non-fluorescent chlorophyll catabolite 3;CAS.ID:173740-48-2;HMDB.ID:HMDB0040917;KEGG.ID:NA;Lab.ID:HMDB0040917;Adduct:(M+F)-;mz.error:2.524511;Database:HMDB.metabolite.data{}Compound.name:2-O-alpha-D-Galactopyranosyl-1-deoxynojirimycin;CAS.ID:155168-05-1;HMDB.ID:HMDB0041337;KEGG.ID:NA;Lab.ID:HMDB0041337;Adduct:(2M-H)-;mz.error:3.450989;Database:HMDB.metabolite.data{}Compound.name:Glucopyranosylmoranoline;CAS.ID:80312-32-9;HMDB.ID:HMDB0059718;KEGG.ID:NA;Lab.ID:HMDB0059718;Adduct:(2M-H)-;mz.error:3.450989;Database:HMDB.metabolite.data,3
M649T167,649.1520925,167.3726273,NA,3,"Compound.name:Dihyroxy-1H-indole glucuronide I;CAS.ID:NA;HMDB.ID:HMDB0059997;KEGG.ID:NA;Lab.ID:HMDB0059997;Adduct:(2M-H)-;mz.error:0.216316;Database:HMDB.metabolite.data{}Compound.name:12-(3,4-dihydroxyphenyl)-13-hydroxy-6-(4-hydroxy-3-methoxyphenyl)-8-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-3,11-dioxatricyclo[8.4.0.0?,7]tetradeca-1,7,9-trien-4-one;CAS.ID:NA;HMDB.ID:HMDB0124847;KEGG.ID:NA;Lab.ID:HMDB0124847;Adduct:(M+Na-2H)-;mz.error:2.793197;Database:HMDB.metabolite.data{}Compound.name:6-(3,4-dihydroxyphenyl)-13-hydroxy-12-(4-hydroxy-3-methoxyphenyl)-8-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-3,11-dioxatricyclo[8.4.0.0?,7]tetradeca-1,7,9-trien-4-one;CAS.ID:NA;HMDB.ID:HMDB0124848;KEGG.ID:NA;Lab.ID:HMDB0124848;Adduct:(M+Na-2H)-;mz.error:2.793197;Database:HMDB.metabolite.data",3
M649T469,649.2084621,468.901825,NA,3,"Compound.name:5-Hydroxy-7,3',4'-trimethoxy-8-methylisoflavone 5-neohesperidoside;CAS.ID:87611-94-7;HMDB.ID:HMDB0030627;KEGG.ID:NA;Lab.ID:HMDB0030627;Adduct:(M-H)-;mz.error: 8.176797;Database:HMDB.metabolite.data{}Compound.name:Egonol gentiobioside;CAS.ID:NA;HMDB.ID:HMDB0034281;KEGG.ID:NA;Lab.ID:HMDB0034281;Adduct:(M-H)-;mz.error: 8.176797;Database:HMDB.metabolite.data{}Compound.name:Pyranocyanin A;CAS.ID:NA;HMDB.ID:HMDB0035420;KEGG.ID:NA;Lab.ID:HMDB0035420;Adduct:(M+NH4-2H)-;mz.error:11.116174;Database:HMDB.metabolite.data",3
M650T255,650.213857,254.595993,NA,2,"Compound.name:Ferrioxamine B;CAS.ID:NA;HMDB.ID:HMDB0240270;KEGG.ID:C07597;Lab.ID:HMDB0240270;Adduct:(M+K-2H)-;mz.error: 0.6573545;Database:HMDB.metabolite.data{}Compound.name:2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-[(4-{[8-(2-hydroxypropan-2-yl)-2-oxo-2H,8H,9H-furo[2,3-h]chromen-9-yl]oxy}-3-methyl-4-oxobutan-2-yl)sulfanyl]ethyl}-C-hydroxycarbonimidoyl)butanoic acid;CAS.ID:NA;HMDB.ID:HMDB0129101;KEGG.ID:NA;Lab.ID:HMDB0129101;Adduct:(M-H)-;mz.error:17.4745322;Database:HMDB.metabolite.data",3
M650T435,650.1729762,434.6215515,NA,1,Compound.name:Neoacrimarine E;CAS.ID:158182-13-9;HMDB.ID:HMDB0040767;KEGG.ID:NA;Lab.ID:HMDB0040767;Adduct:(M+K-2H)-;mz.error:10.46725;Database:HMDB.metabolite.data,3
M650T710,650.338009,710.4439697,NA,1,Compound.name:Janthitrem G;CAS.ID:90986-51-9;HMDB.ID:HMDB0030531;KEGG.ID:NA;Lab.ID:HMDB0030531;Adduct:(M+Na-2H)-;mz.error:12.80775;Database:HMDB.metabolite.data,3
M651T463,651.2117398,463.2158051,NA,3,"Compound.name:Fagopyrine;CAS.ID:72393-03-4;HMDB.ID:HMDB0030196;KEGG.ID:NA;Lab.ID:HMDB0030196;Adduct:(M-H2O-H)-;mz.error: 2.881204;Database:HMDB.metabolite.data{}Compound.name:Humilixanthin;CAS.ID:111534-70-4;HMDB.ID:HMDB0039123;KEGG.ID:C08548;Lab.ID:HMDB0039123;Adduct:(2M-H)-;mz.error: 5.777046;Database:HMDB.metabolite.data{}Compound.name:7-hydroxy-1,7-bis(4-hydroxyphenyl)hept-1-ene-3,5-dione;CAS.ID:NA;HMDB.ID:HMDB0141058;KEGG.ID:NA;Lab.ID:HMDB0141058;Adduct:(2M-H)-;mz.error:18.131676;Database:HMDB.metabolite.data",3
M651T548,651.2116256,548.2930603,NA,3,"Compound.name:Fagopyrine;CAS.ID:72393-03-4;HMDB.ID:HMDB0030196;KEGG.ID:NA;Lab.ID:HMDB0030196;Adduct:(M-H2O-H)-;mz.error: 3.056570;Database:HMDB.metabolite.data{}Compound.name:Humilixanthin;CAS.ID:111534-70-4;HMDB.ID:HMDB0039123;KEGG.ID:C08548;Lab.ID:HMDB0039123;Adduct:(2M-H)-;mz.error: 5.952412;Database:HMDB.metabolite.data{}Compound.name:7-hydroxy-1,7-bis(4-hydroxyphenyl)hept-1-ene-3,5-dione;CAS.ID:NA;HMDB.ID:HMDB0141058;KEGG.ID:NA;Lab.ID:HMDB0141058;Adduct:(2M-H)-;mz.error:18.307044;Database:HMDB.metabolite.data",3
M651T333,651.1576411,333.3844147,NA,3,Compound.name:Tricin 7-[rhamnosyl-(1->2)-galacturonide];CAS.ID:89915-54-8;HMDB.ID:HMDB0037461;KEGG.ID:NA;Lab.ID:HMDB0037461;Adduct:(M-H)-;mz.error:1.522676;Database:HMDB.metabolite.data{}Compound.name:6''-Acetylhyperin 7-rhamnoside;CAS.ID:124027-51-6;HMDB.ID:HMDB0039374;KEGG.ID:NA;Lab.ID:HMDB0039374;Adduct:(M-H)-;mz.error:1.522676;Database:HMDB.metabolite.data{}Compound.name:2''-O-Acetylrutin;CAS.ID:NA;HMDB.ID:HMDB0039929;KEGG.ID:NA;Lab.ID:HMDB0039929;Adduct:(M-H)-;mz.error:1.522676;Database:HMDB.metabolite.data,3
M651T704,651.341656,704.4588928,NA,3,Compound.name:Metocurine;CAS.ID:5152-30-7;HMDB.ID:HMDB0015429;KEGG.ID:C07919;Lab.ID:HMDB0015429;Adduct:(M-H)-;mz.error:3.502429;Database:HMDB.metabolite.data{}Compound.name:Uzarigenin 3-[xylosyl-(1->2)-rhamnoside];CAS.ID:255861-29-1;HMDB.ID:HMDB0036296;KEGG.ID:NA;Lab.ID:HMDB0036296;Adduct:(M-H)-;mz.error:4.726969;Database:HMDB.metabolite.data{}Compound.name:Goshonoside F4;CAS.ID:90851-27-7;HMDB.ID:HMDB0038377;KEGG.ID:NA;Lab.ID:HMDB0038377;Adduct:(M+Na-2H)-;mz.error:8.334809;Database:HMDB.metabolite.data,3
M651T790,651.2698495,790.3977661,NA,3,Compound.name:Secoisotetrandrine;CAS.ID:172924-26-4;HMDB.ID:HMDB0041246;KEGG.ID:NA;Lab.ID:HMDB0041246;Adduct:(M-H)-;mz.error:2.021844;Database:HMDB.metabolite.data{}Compound.name:Dicrocin;CAS.ID:57710-64-2;HMDB.ID:HMDB0002353;KEGG.ID:NA;Lab.ID:HMDB0002353;Adduct:(M-H)-;mz.error:6.208462;Database:HMDB.metabolite.data{}Compound.name:Crocin 3;CAS.ID:55750-85-1;HMDB.ID:HMDB0039121;KEGG.ID:NA;Lab.ID:HMDB0039121;Adduct:(M-H)-;mz.error:6.208462;Database:HMDB.metabolite.data,3
M652T464,652.2144357,463.6256104,NA,3,Compound.name:Bromocriptine;CAS.ID:25614-03-3;HMDB.ID:HMDB0015331;KEGG.ID:C06856;Lab.ID:HMDB0015331;Adduct:(M-H)-;mz.error:0.695535;Database:HMDB.metabolite.data{}Compound.name:3'-Sialyllactose;CAS.ID:35890-38-1;HMDB.ID:HMDB0000825;KEGG.ID:NA;Lab.ID:HMDB0000825;Adduct:(M+F)-;mz.error:5.991326;Database:HMDB.metabolite.data{}Compound.name:6'-Sialyllactose;CAS.ID:35890-39-2;HMDB.ID:HMDB0006569;KEGG.ID:NA;Lab.ID:HMDB0006569;Adduct:(M+F)-;mz.error:5.991326;Database:HMDB.metabolite.data,3
M652T279,652.196543,278.8707275,NA,3,Compound.name:Quercetin 3-(4''-acetylrhamnoside) 7-rhamnoside;CAS.ID:104594-65-2;HMDB.ID:HMDB0039333;KEGG.ID:NA;Lab.ID:HMDB0039333;Adduct:(M+NH4-2H)-;mz.error:12.58520;Database:HMDB.metabolite.data{}Compound.name:Kaempferol 3-(6''-acetylgalactoside) 7-rhamnoside;CAS.ID:124097-45-6;HMDB.ID:HMDB0040539;KEGG.ID:NA;Lab.ID:HMDB0040539;Adduct:(M+NH4-2H)-;mz.error:12.58520;Database:HMDB.metabolite.data{}Compound.name:3'-Sialyllactose;CAS.ID:35890-38-1;HMDB.ID:HMDB0000825;KEGG.ID:NA;Lab.ID:HMDB0000825;Adduct:(M+F)-;mz.error:21.44303;Database:HMDB.metabolite.data,3
M652T594,652.1705851,594.151001,NA,1,Compound.name:Pyranocyanin A;CAS.ID:NA;HMDB.ID:HMDB0035420;KEGG.ID:NA;Lab.ID:HMDB0035420;Adduct:(M+F)-;mz.error:15.73252;Database:HMDB.metabolite.data,3
M652T548,652.213975,548.1234131,NA,3,Compound.name:Bromocriptine;CAS.ID:25614-03-3;HMDB.ID:HMDB0015331;KEGG.ID:C06856;Lab.ID:HMDB0015331;Adduct:(M-H)-;mz.error:0.01082773;Database:HMDB.metabolite.data{}Compound.name:3'-Sialyllactose;CAS.ID:35890-38-1;HMDB.ID:HMDB0000825;KEGG.ID:NA;Lab.ID:HMDB0000825;Adduct:(M+F)-;mz.error:5.28496649;Database:HMDB.metabolite.data{}Compound.name:6'-Sialyllactose;CAS.ID:35890-39-2;HMDB.ID:HMDB0006569;KEGG.ID:NA;Lab.ID:HMDB0006569;Adduct:(M+F)-;mz.error:5.28496649;Database:HMDB.metabolite.data,3
M652T704,652.389163,703.8497009,NA,1,Compound.name:PE(14:1(9Z)/14:1(9Z));CAS.ID:NA;HMDB.ID:HMDB0008855;KEGG.ID:NA;Lab.ID:HMDB0008855;Adduct:(M+Na-2H)-;mz.error:10.4868;Database:HMDB.metabolite.data,3
M653T427,653.1959009,426.5758972,NA,3,Compound.name:3'-Sialyllactosamine;CAS.ID:126151-66-4;HMDB.ID:HMDB0006607;KEGG.ID:NA;Lab.ID:HMDB0006607;Adduct:(M+Na-2H)-;mz.error: 9.815717;Database:HMDB.metabolite.data{}Compound.name:6'-Sialyllactosamine;CAS.ID:191667-37-5;HMDB.ID:HMDB0041621;KEGG.ID:NA;Lab.ID:HMDB0041621;Adduct:(M+Na-2H)-;mz.error: 9.815717;Database:HMDB.metabolite.data{}Compound.name:Acetaminophen glucuronide;CAS.ID:16110-10-4;HMDB.ID:HMDB0010316;KEGG.ID:NA;Lab.ID:HMDB0010316;Adduct:(2M-H)-;mz.error:18.934366;Database:HMDB.metabolite.data,3
M653T286,653.2050168,286.0876465,NA,3,Compound.name:3'-Sialyllactosamine;CAS.ID:126151-66-4;HMDB.ID:HMDB0006607;KEGG.ID:NA;Lab.ID:HMDB0006607;Adduct:(M+Na-2H)-;mz.error: 4.140069;Database:HMDB.metabolite.data{}Compound.name:6'-Sialyllactosamine;CAS.ID:191667-37-5;HMDB.ID:HMDB0041621;KEGG.ID:NA;Lab.ID:HMDB0041621;Adduct:(M+Na-2H)-;mz.error: 4.140069;Database:HMDB.metabolite.data{}Compound.name:Citbismine F;CAS.ID:NA;HMDB.ID:HMDB0034473;KEGG.ID:NA;Lab.ID:HMDB0034473;Adduct:(M-H)-;mz.error:13.821875;Database:HMDB.metabolite.data,3
M653T755,653.2911921,754.7540894,NA,3,Compound.name:Coagulin R 3-glucoside;CAS.ID:221695-66-5;HMDB.ID:HMDB0033207;KEGG.ID:NA;Lab.ID:HMDB0033207;Adduct:(M+Na-2H)-;mz.error:4.852779;Database:HMDB.metabolite.data{}Compound.name:Rescinnamine;CAS.ID:24815-24-5;HMDB.ID:HMDB0015311;KEGG.ID:C06540;Lab.ID:HMDB0015311;Adduct:(M+F)-;mz.error:4.991875;Database:HMDB.metabolite.data{}Compound.name:Goshonoside F6;CAS.ID:138614-60-5;HMDB.ID:HMDB0038542;KEGG.ID:NA;Lab.ID:HMDB0038542;Adduct:(M+K-2H)-;mz.error:5.028428;Database:HMDB.metabolite.data,3
M654T102,654.1915669,102.1497803,NA,3,Compound.name:3'-Sialyllactose;CAS.ID:35890-38-1;HMDB.ID:HMDB0000825;KEGG.ID:NA;Lab.ID:HMDB0000825;Adduct:(M+Na-2H)-;mz.error: 8.008096;Database:HMDB.metabolite.data{}Compound.name:6'-Sialyllactose;CAS.ID:35890-39-2;HMDB.ID:HMDB0006569;KEGG.ID:NA;Lab.ID:HMDB0006569;Adduct:(M+Na-2H)-;mz.error: 8.008096;Database:HMDB.metabolite.data{}Compound.name:Malvin;CAS.ID:16727-30-3;HMDB.ID:HMDB0038009;KEGG.ID:NA;Lab.ID:HMDB0038009;Adduct:(M-H)-;mz.error:17.490605;Database:HMDB.metabolite.data,3
M654T427,654.2125298,426.636261,NA,3,"Compound.name:2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-({2-[3,5-dihydroxy-4-(3-methylbut-2-en-1-yl)phenyl]-1-(2,4-dihydroxyphenyl)-2-hydroxyethyl}sulfanyl)ethyl}-C-hydroxycarbonimidoyl)butanoic acid;CAS.ID:NA;HMDB.ID:HMDB0125574;KEGG.ID:NA;Lab.ID:HMDB0125574;Adduct:(M+F)-;mz.error:1.911301;Database:HMDB.metabolite.data{}Compound.name:2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-({1-[3,5-dihydroxy-4-(3-methylbut-2-en-1-yl)phenyl]-2-(2,4-dihydroxyphenyl)-2-hydroxyethyl}sulfanyl)ethyl}-C-hydroxycarbonimidoyl)butanoic acid;CAS.ID:NA;HMDB.ID:HMDB0125575;KEGG.ID:NA;Lab.ID:HMDB0125575;Adduct:(M+F)-;mz.error:1.911301;Database:HMDB.metabolite.data{}Compound.name:2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-[(1-{4-[(E)-2-(2,4-dihydroxyphenyl)ethenyl]-2,6-dihydroxyphenyl}-3-hydroxy-3-methylbutan-2-yl)sulfanyl]ethyl}-C-hydroxycarbonimidoyl)butanoic acid;CAS.ID:NA;HMDB.ID:HMDB0125579;KEGG.ID:NA;Lab.ID:HMDB0125579;Adduct:(M+F)-;mz.error:1.911301;Database:HMDB.metabolite.data",3
M654T748,654.3850904,748.065094,NA,1,"Compound.name:26-Glucosyl-1,3,11,22-tetrahydroxyergosta-5,24-dien-26-oate;CAS.ID:155510-75-1;HMDB.ID:HMDB0040405;KEGG.ID:NA;Lab.ID:HMDB0040405;Adduct:(M+NH4-2H)-;mz.error:1.256401;Database:HMDB.metabolite.data",3
M654T610,654.3488033,610.223999,NA,1,Compound.name:Allodesmosine;CAS.ID:129717-82-4;HMDB.ID:HMDB0040704;KEGG.ID:NA;Lab.ID:HMDB0040704;Adduct:(M-H)-;mz.error:16.14366;Database:HMDB.metabolite.data,3
M655T414,655.2368948,414.2806091,NA,3,Compound.name:Myricanene B 5-[arabinosyl-(1->6)-glucoside];CAS.ID:NA;HMDB.ID:HMDB0039348;KEGG.ID:NA;Lab.ID:HMDB0039348;Adduct:(M+Na-2H)-;mz.error: 0.5290148;Database:HMDB.metabolite.data{}Compound.name:Myricanene A 5-[arabinosyl-(1->6)-glucoside];CAS.ID:NA;HMDB.ID:HMDB0039351;KEGG.ID:NA;Lab.ID:HMDB0039351;Adduct:(M+Na-2H)-;mz.error: 0.5290148;Database:HMDB.metabolite.data{}Compound.name:Ethylvanillin glucoside;CAS.ID:122397-96-0;HMDB.ID:HMDB0037682;KEGG.ID:NA;Lab.ID:HMDB0037682;Adduct:(2M-H)-;mz.error:19.1679805;Database:HMDB.metabolite.data,3
M655T592,655.325286,592.3145752,NA,3,"Compound.name:4-{1-hydroxy-3-[4-hydroxy-3-(3-methylbut-2-en-1-yl)phenyl]propyl}benzene-1,3-diol;CAS.ID:NA;HMDB.ID:HMDB0135889;KEGG.ID:NA;Lab.ID:HMDB0135889;Adduct:(2M-H)-;mz.error:3.559310;Database:HMDB.metabolite.data{}Compound.name:1,7-bis(4-hydroxyphenyl)-5-methoxyheptan-3-one;CAS.ID:NA;HMDB.ID:HMDB0138162;KEGG.ID:NA;Lab.ID:HMDB0138162;Adduct:(2M-H)-;mz.error:3.559310;Database:HMDB.metabolite.data{}Compound.name:5-Hydroxy-7-(4-hydroxy-3-methoxyphenyl)-1-phenyl-3-heptanone;CAS.ID:79559-61-8;HMDB.ID:HMDB0029524;KEGG.ID:NA;Lab.ID:HMDB0029524;Adduct:(2M-H)-;mz.error:3.559319;Database:HMDB.metabolite.data",3
M655T748,655.3887355,747.7604065,NA,3,Compound.name:Madlongiside C;CAS.ID:67258-70-2;HMDB.ID:HMDB0037904;KEGG.ID:NA;Lab.ID:HMDB0037904;Adduct:(M+F)-;mz.error:3.795439;Database:HMDB.metabolite.data{}Compound.name:Maslinic acid 3-O-b-D-glucoside;CAS.ID:163634-06-8;HMDB.ID:HMDB0029606;KEGG.ID:NA;Lab.ID:HMDB0029606;Adduct:(M+Na-2H)-;mz.error:9.081703;Database:HMDB.metabolite.data{}Compound.name:Lucyoside Q;CAS.ID:183294-29-3;HMDB.ID:HMDB0029621;KEGG.ID:NA;Lab.ID:HMDB0029621;Adduct:(M+Na-2H)-;mz.error:9.081703;Database:HMDB.metabolite.data,3
M656T403,656.1223075,403.0543213,NA,3,"Compound.name:Quercetin 3-(2-caffeoylglucuronoside);CAS.ID:NA;HMDB.ID:HMDB0041387;KEGG.ID:NA;Lab.ID:HMDB0041387;Adduct:(M+NH4-2H)-;mz.error: 5.223447;Database:HMDB.metabolite.data{}Compound.name:Aflatoxin B1exo-8,9-epoxide-GSH;CAS.ID:NA;HMDB.ID:HMDB0060431;KEGG.ID:C11278;Lab.ID:HMDB0060431;Adduct:(M+Na-2H)-;mz.error: 8.380726;Database:HMDB.metabolite.data{}Compound.name:{2-[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxo-4H-chromen-6-yl]-6-methyl-5-oxo-3-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy]oxan-4-yl}oxidanesulfonic acid;CAS.ID:NA;HMDB.ID:HMDB0127345;KEGG.ID:NA;Lab.ID:HMDB0127345;Adduct:(M+NH4-2H)-;mz.error:10.361629;Database:HMDB.metabolite.data",3
